2024-05-30 17:59:34,244 INFO    StreamThr :13868 [internal.py:wandb_internal():85] W&B internal server running at pid: 13868, started at: 2024-05-30 17:59:34.243679
2024-05-30 17:59:34,245 DEBUG   HandlerThread:13868 [handler.py:handle_request():158] handle_request: status
2024-05-30 17:59:34,247 INFO    WriterThread:13868 [datastore.py:open_for_write():87] open: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_175934-uybt5l9v\run-uybt5l9v.wandb
2024-05-30 17:59:34,247 DEBUG   SenderThread:13868 [sender.py:send():378] send: header
2024-05-30 17:59:34,279 DEBUG   SenderThread:13868 [sender.py:send():378] send: run
2024-05-30 17:59:34,799 INFO    SenderThread:13868 [dir_watcher.py:__init__():211] watching files in: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_175934-uybt5l9v\files
2024-05-30 17:59:34,800 INFO    SenderThread:13868 [sender.py:_start_run_threads():1123] run started: uybt5l9v with start time 1717059574.24468
2024-05-30 17:59:34,806 DEBUG   HandlerThread:13868 [handler.py:handle_request():158] handle_request: check_version
2024-05-30 17:59:34,806 DEBUG   SenderThread:13868 [sender.py:send_request():405] send_request: check_version
2024-05-30 17:59:34,895 DEBUG   HandlerThread:13868 [handler.py:handle_request():158] handle_request: run_start
2024-05-30 17:59:34,922 DEBUG   HandlerThread:13868 [system_info.py:__init__():26] System info init
2024-05-30 17:59:34,922 DEBUG   HandlerThread:13868 [system_info.py:__init__():41] System info init done
2024-05-30 17:59:34,922 INFO    HandlerThread:13868 [system_monitor.py:start():194] Starting system monitor
2024-05-30 17:59:34,922 INFO    SystemMonitor:13868 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-30 17:59:34,922 INFO    HandlerThread:13868 [system_monitor.py:probe():214] Collecting system info
2024-05-30 17:59:34,928 INFO    SystemMonitor:13868 [interfaces.py:start():188] Started cpu monitoring
2024-05-30 17:59:34,929 INFO    SystemMonitor:13868 [interfaces.py:start():188] Started disk monitoring
2024-05-30 17:59:34,929 INFO    SystemMonitor:13868 [interfaces.py:start():188] Started gpu monitoring
2024-05-30 17:59:34,939 INFO    SystemMonitor:13868 [interfaces.py:start():188] Started memory monitoring
