2024-07-12 14:58:20,592 INFO    StreamThr :3684 [internal.py:wandb_internal():85] W&B internal server running at pid: 3684, started at: 2024-07-12 14:58:20.592267
2024-07-12 14:58:20,597 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: status
2024-07-12 14:58:20,612 INFO    WriterThread:3684 [datastore.py:open_for_write():87] open: C:\Users\freeman\Desktop\ºòºê¶ó´õ\wandb\run-20240712_145820-8omgb12f\run-8omgb12f.wandb
2024-07-12 14:58:20,612 DEBUG   SenderThread:3684 [sender.py:send():379] send: header
2024-07-12 14:58:20,791 DEBUG   SenderThread:3684 [sender.py:send():379] send: run
2024-07-12 14:58:22,178 INFO    SenderThread:3684 [dir_watcher.py:__init__():211] watching files in: C:\Users\freeman\Desktop\ºòºê¶ó´õ\wandb\run-20240712_145820-8omgb12f\files
2024-07-12 14:58:22,178 INFO    SenderThread:3684 [sender.py:_start_run_threads():1188] run started: 8omgb12f with start time 1720763900.592266
2024-07-12 14:58:22,202 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: check_version
2024-07-12 14:58:22,202 DEBUG   SenderThread:3684 [sender.py:send_request():406] send_request: check_version
2024-07-12 14:58:23,799 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: run_start
2024-07-12 14:58:23,824 DEBUG   HandlerThread:3684 [system_info.py:__init__():26] System info init
2024-07-12 14:58:23,824 DEBUG   HandlerThread:3684 [system_info.py:__init__():41] System info init done
2024-07-12 14:58:23,824 INFO    HandlerThread:3684 [system_monitor.py:start():194] Starting system monitor
2024-07-12 14:58:23,824 INFO    SystemMonitor:3684 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-12 14:58:23,824 INFO    HandlerThread:3684 [system_monitor.py:probe():214] Collecting system info
2024-07-12 14:58:23,832 INFO    SystemMonitor:3684 [interfaces.py:start():188] Started cpu monitoring
2024-07-12 14:58:23,840 DEBUG   HandlerThread:3684 [system_info.py:probe():152] Probing system
2024-07-12 14:58:23,840 INFO    SystemMonitor:3684 [interfaces.py:start():188] Started disk monitoring
2024-07-12 14:58:23,848 INFO    SystemMonitor:3684 [interfaces.py:start():188] Started memory monitoring
2024-07-12 14:58:23,873 INFO    SystemMonitor:3684 [interfaces.py:start():188] Started network monitoring
2024-07-12 14:58:23,873 DEBUG   HandlerThread:3684 [system_info.py:_probe_git():137] Probing git
2024-07-12 14:58:24,190 DEBUG   HandlerThread:3684 [system_info.py:_probe_git():145] Probing git done
2024-07-12 14:58:24,190 DEBUG   HandlerThread:3684 [system_info.py:probe():200] Probing system done
2024-07-12 14:58:24,190 DEBUG   HandlerThread:3684 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.11.5', 'heartbeatAt': '2024-07-12T05:58:23.840561', 'startedAt': '2024-07-12T05:58:20.572337', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\freeman\\Desktop\\ºòºê¶ó´õ\\sample\\wandbModel.py', 'codePathLocal': 'sample\\wandbModel.py', 'codePath': 'sample\\wandbModel.py', 'git': {'remote': 'https://github.com/jinsobak/CMM_DeepLearning_Module.git', 'commit': '09b16bd4ffb7e808cb707c124ca2638090818ad1'}, 'email': 'lyc3427@gmail.com', 'root': 'C:/Users/freeman/Desktop/ºòºê¶ó´õ', 'host': 'DESKTOP-0H2SVOF', 'username': 'freeman', 'executable': 'c:\\Users\\freeman\\AppData\\Local\\Programs\\Python\\Python311\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 1805.0, 'min': 0.0, 'max': 3301.0}, 'cpu_freq_per_core': [{'current': 1805.0, 'min': 0.0, 'max': 3301.0}], 'disk': {'/': {'total': 232.71307754516602, 'used': 184.1183967590332}}, 'memory': {'total': 7.405879974365234}}
2024-07-12 14:58:24,190 INFO    HandlerThread:3684 [system_monitor.py:probe():224] Finished collecting system info
2024-07-12 14:58:24,190 INFO    HandlerThread:3684 [system_monitor.py:probe():227] Publishing system info
2024-07-12 14:58:24,194 INFO    HandlerThread:3684 [system_monitor.py:probe():229] Finished publishing system info
2024-07-12 14:58:24,228 DEBUG   SenderThread:3684 [sender.py:send():379] send: files
2024-07-12 14:58:24,228 INFO    SenderThread:3684 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-07-12 14:58:24,435 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: python_packages
2024-07-12 14:58:24,435 DEBUG   SenderThread:3684 [sender.py:send_request():406] send_request: python_packages
2024-07-12 14:58:24,435 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: stop_status
2024-07-12 14:58:24,435 DEBUG   SenderThread:3684 [sender.py:send_request():406] send_request: stop_status
2024-07-12 14:58:24,440 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-12 14:58:25,194 INFO    Thread-16 :3684 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\freeman\Desktop\ºòºê¶ó´õ\wandb\run-20240712_145820-8omgb12f\files\requirements.txt
2024-07-12 14:58:25,194 INFO    Thread-16 :3684 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\freeman\Desktop\ºòºê¶ó´õ\wandb\run-20240712_145820-8omgb12f\files\wandb-metadata.json
2024-07-12 14:58:25,541 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-12 14:58:25,544 DEBUG   SenderThread:3684 [sender.py:send():379] send: telemetry
2024-07-12 14:58:25,544 DEBUG   SenderThread:3684 [sender.py:send():379] send: exit
2024-07-12 14:58:25,547 INFO    SenderThread:3684 [sender.py:send_exit():586] handling exit code: 1
2024-07-12 14:58:25,547 INFO    SenderThread:3684 [sender.py:send_exit():588] handling runtime: 0
2024-07-12 14:58:25,549 INFO    SenderThread:3684 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-12 14:58:25,549 INFO    SenderThread:3684 [sender.py:send_exit():594] send defer
2024-07-12 14:58:25,550 DEBUG   SenderThread:3684 [sender.py:send_request():406] send_request: poll_exit
2024-07-12 14:58:25,550 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: defer
2024-07-12 14:58:25,550 INFO    HandlerThread:3684 [handler.py:handle_request_defer():184] handle defer: 0
2024-07-12 14:58:25,550 DEBUG   SenderThread:3684 [sender.py:send_request():406] send_request: defer
2024-07-12 14:58:25,550 INFO    SenderThread:3684 [sender.py:send_request_defer():610] handle sender defer: 0
2024-07-12 14:58:25,550 INFO    SenderThread:3684 [sender.py:transition_state():614] send defer: 1
2024-07-12 14:58:25,550 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: defer
2024-07-12 14:58:25,550 INFO    HandlerThread:3684 [handler.py:handle_request_defer():184] handle defer: 1
2024-07-12 14:58:25,553 DEBUG   SenderThread:3684 [sender.py:send_request():406] send_request: defer
2024-07-12 14:58:25,553 INFO    SenderThread:3684 [sender.py:send_request_defer():610] handle sender defer: 1
2024-07-12 14:58:25,553 INFO    SenderThread:3684 [sender.py:transition_state():614] send defer: 2
2024-07-12 14:58:25,553 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: defer
2024-07-12 14:58:25,553 INFO    HandlerThread:3684 [handler.py:handle_request_defer():184] handle defer: 2
2024-07-12 14:58:25,553 INFO    HandlerThread:3684 [system_monitor.py:finish():203] Stopping system monitor
2024-07-12 14:58:25,553 DEBUG   SystemMonitor:3684 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-12 14:58:25,553 INFO    HandlerThread:3684 [interfaces.py:finish():200] Joined cpu monitor
2024-07-12 14:58:25,553 DEBUG   SystemMonitor:3684 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-12 14:58:25,554 INFO    HandlerThread:3684 [interfaces.py:finish():200] Joined disk monitor
2024-07-12 14:58:25,554 DEBUG   SystemMonitor:3684 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-12 14:58:25,554 INFO    HandlerThread:3684 [interfaces.py:finish():200] Joined memory monitor
2024-07-12 14:58:25,554 INFO    HandlerThread:3684 [interfaces.py:finish():200] Joined network monitor
2024-07-12 14:58:25,557 DEBUG   SenderThread:3684 [sender.py:send_request():406] send_request: defer
2024-07-12 14:58:25,558 INFO    SenderThread:3684 [sender.py:send_request_defer():610] handle sender defer: 2
2024-07-12 14:58:25,558 INFO    SenderThread:3684 [sender.py:transition_state():614] send defer: 3
2024-07-12 14:58:25,558 DEBUG   SenderThread:3684 [sender.py:send():379] send: stats
2024-07-12 14:58:25,558 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: defer
2024-07-12 14:58:25,558 INFO    HandlerThread:3684 [handler.py:handle_request_defer():184] handle defer: 3
2024-07-12 14:58:25,558 DEBUG   SenderThread:3684 [sender.py:send_request():406] send_request: defer
2024-07-12 14:58:25,558 INFO    SenderThread:3684 [sender.py:send_request_defer():610] handle sender defer: 3
2024-07-12 14:58:25,558 INFO    SenderThread:3684 [sender.py:transition_state():614] send defer: 4
2024-07-12 14:58:25,558 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: defer
2024-07-12 14:58:25,558 INFO    HandlerThread:3684 [handler.py:handle_request_defer():184] handle defer: 4
2024-07-12 14:58:25,558 DEBUG   SenderThread:3684 [sender.py:send_request():406] send_request: defer
2024-07-12 14:58:25,558 INFO    SenderThread:3684 [sender.py:send_request_defer():610] handle sender defer: 4
2024-07-12 14:58:25,558 INFO    SenderThread:3684 [sender.py:transition_state():614] send defer: 5
2024-07-12 14:58:25,558 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: defer
2024-07-12 14:58:25,558 INFO    HandlerThread:3684 [handler.py:handle_request_defer():184] handle defer: 5
2024-07-12 14:58:25,558 DEBUG   SenderThread:3684 [sender.py:send():379] send: summary
2024-07-12 14:58:25,561 INFO    SenderThread:3684 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-12 14:58:25,561 DEBUG   SenderThread:3684 [sender.py:send_request():406] send_request: defer
2024-07-12 14:58:25,561 INFO    SenderThread:3684 [sender.py:send_request_defer():610] handle sender defer: 5
2024-07-12 14:58:25,561 INFO    SenderThread:3684 [sender.py:transition_state():614] send defer: 6
2024-07-12 14:58:25,561 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: defer
2024-07-12 14:58:25,561 INFO    HandlerThread:3684 [handler.py:handle_request_defer():184] handle defer: 6
2024-07-12 14:58:25,561 DEBUG   SenderThread:3684 [sender.py:send_request():406] send_request: defer
2024-07-12 14:58:25,561 INFO    SenderThread:3684 [sender.py:send_request_defer():610] handle sender defer: 6
2024-07-12 14:58:25,566 DEBUG   HandlerThread:3684 [handler.py:handle_request():158] handle_request: status_report
