2024-05-30 18:11:36,453 INFO    StreamThr :11012 [internal.py:wandb_internal():85] W&B internal server running at pid: 11012, started at: 2024-05-30 18:11:36.453327
2024-05-30 18:11:36,454 DEBUG   HandlerThread:11012 [handler.py:handle_request():158] handle_request: status
2024-05-30 18:11:36,456 INFO    WriterThread:11012 [datastore.py:open_for_write():87] open: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_181136-j9k0gnsk\run-j9k0gnsk.wandb
2024-05-30 18:11:36,457 DEBUG   SenderThread:11012 [sender.py:send():378] send: header
2024-05-30 18:11:36,488 DEBUG   SenderThread:11012 [sender.py:send():378] send: run
2024-05-30 18:11:36,972 INFO    SenderThread:11012 [dir_watcher.py:__init__():211] watching files in: C:\Users\ddc4k\OneDrive\Desktop\빅브라더\wandb\run-20240530_181136-j9k0gnsk\files
2024-05-30 18:11:36,972 INFO    SenderThread:11012 [sender.py:_start_run_threads():1123] run started: j9k0gnsk with start time 1717060296.453326
2024-05-30 18:11:36,979 DEBUG   HandlerThread:11012 [handler.py:handle_request():158] handle_request: check_version
2024-05-30 18:11:36,979 DEBUG   SenderThread:11012 [sender.py:send_request():405] send_request: check_version
2024-05-30 18:11:37,056 DEBUG   HandlerThread:11012 [handler.py:handle_request():158] handle_request: run_start
2024-05-30 18:11:37,080 DEBUG   HandlerThread:11012 [system_info.py:__init__():26] System info init
2024-05-30 18:11:37,080 DEBUG   HandlerThread:11012 [system_info.py:__init__():41] System info init done
2024-05-30 18:11:37,080 INFO    HandlerThread:11012 [system_monitor.py:start():194] Starting system monitor
2024-05-30 18:11:37,081 INFO    SystemMonitor:11012 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-30 18:11:37,081 INFO    HandlerThread:11012 [system_monitor.py:probe():214] Collecting system info
2024-05-30 18:11:37,089 INFO    SystemMonitor:11012 [interfaces.py:start():188] Started cpu monitoring
2024-05-30 18:11:37,089 INFO    SystemMonitor:11012 [interfaces.py:start():188] Started disk monitoring
2024-05-30 18:11:37,090 INFO    SystemMonitor:11012 [interfaces.py:start():188] Started gpu monitoring
2024-05-30 18:11:37,106 INFO    SystemMonitor:11012 [interfaces.py:start():188] Started memory monitoring
2024-05-30 18:11:37,117 INFO    SystemMonitor:11012 [interfaces.py:start():188] Started network monitoring
2024-05-30 18:11:37,123 DEBUG   HandlerThread:11012 [system_info.py:probe():150] Probing system
2024-05-30 18:11:37,124 DEBUG   HandlerThread:11012 [system_info.py:_probe_git():135] Probing git
